transaction_id,item_id
session_04592,doc_0565
session_04592,doc_0792
session_04593,doc_0152
session_04593,doc_0119
session_04593,doc_0311
session_04594,doc_0585
session_04594,doc_0369
session_04595,doc_0884
session_04595,doc_0905
session_04596,doc_0161
session_04596,doc_0148
session_04596,doc_0417
session_04597,doc_0469
session_04598,doc_0733
session_04598,doc_0757
session_04598,doc_0795
session_04598,doc_0555
session_04598,doc_0502
session_04598,doc_0518
session_04599,doc_0641
session_04599,doc_0615
session_04599,doc_0094
session_04600,doc_0078
session_04600,doc_0063
session_04600,doc_0068
session_04600,doc_0011
session_04600,doc_0597
session_04600,doc_0607
session_04601,doc_0031
session_04601,doc_0079
session_04602,doc_0469
session_04602,doc_0439
session_04602,doc_0434
session_04603,doc_0305
session_04603,doc_0287
session_04603,doc_0392
session_04603,doc_0331
session_04604,doc_0689
session_04604,doc_0928
session_04605,doc_0658
session_04605,doc_0915
session_04606,doc_0469
session_04607,doc_0322
session_04608,doc_0469
session_04609,doc_0857
session_04610,doc_0754
session_04611,doc_0077
session_04611,doc_0016
session_04611,doc_0069
session_04612,doc_0769
session_04612,doc_0713
session_04613,doc_0852
session_04613,doc_0469
session_04614,doc_0550
session_04614,doc_0584
session_04614,doc_0546
session_04614,doc_0658
session_04615,doc_0857
session_04615,doc_0871
session_04615,doc_0813
session_04616,doc_0373
session_04617,doc_0754
session_04617,doc_0779
session_04617,doc_0795
session_04617,doc_0767
session_04617,doc_0752
session_04617,doc_0757
session_04618,doc_0914
session_04618,doc_0921
session_04618,doc_0886
session_04618,doc_0889
session_04618,doc_0871
session_04618,doc_0819
session_04619,doc_0152
session_04619,doc_0137
session_04620,doc_0845
session_04620,doc_0850
session_04620,doc_0857
session_04620,doc_0853
session_04620,doc_0148
session_04621,doc_0334
session_04621,doc_0362
session_04622,doc_0634
session_04622,doc_0617
session_04622,doc_0633
session_04623,doc_0068
session_04623,doc_0060
session_04624,doc_0476
session_04624,doc_0469
session_04624,doc_0862
session_04625,doc_0912
session_04625,doc_0878
session_04625,doc_0352
session_04626,doc_0518
session_04626,doc_0588
session_04626,doc_0565
session_04626,doc_0527
session_04627,doc_0437
session_04627,doc_0417
session_04627,doc_0461
session_04627,doc_0369
session_04628,doc_0724
session_04628,doc_0757
session_04628,doc_0766
session_04628,doc_0803
session_04628,doc_0799
session_04628,doc_0857
session_04629,doc_0518
session_04630,doc_0555
session_04630,doc_0564
session_04630,doc_0518
session_04631,doc_0658
session_04632,doc_0118
session_04632,doc_0176
session_04632,doc_0130
session_04632,doc_0364
session_04633,doc_0831
session_04633,doc_0843
session_04633,doc_0795
session_04634,doc_0362
session_04634,doc_0353
session_04634,doc_0332
session_04635,doc_0617
session_04635,doc_0634
session_04635,doc_0572
session_04636,doc_0843
session_04637,doc_0804
session_04638,doc_0848
session_04638,doc_0852
session_04639,doc_0792
session_04639,doc_0757
session_04640,doc_0516
session_04640,doc_0554
session_04641,doc_0458
session_04641,doc_0460
session_04641,doc_0448
session_04641,doc_0471
session_04641,doc_0361
session_04642,doc_0235
session_04642,doc_0243
session_04642,doc_0219
session_04642,doc_0200
session_04643,doc_0772
session_04644,doc_0011
session_04644,doc_0852
session_04645,doc_0617
session_04646,doc_0862
session_04646,doc_0795
session_04647,doc_0898
session_04647,doc_0933
session_04647,doc_0916
session_04647,doc_0699
session_04648,doc_0068
session_04648,doc_0011
session_04648,doc_0031
session_04648,doc_0098
session_04648,doc_0754
session_04649,doc_0331
session_04649,doc_0360
session_04649,doc_0352
session_04649,doc_0291
session_04650,doc_0278
session_04651,doc_0618
session_04651,doc_0617
session_04651,doc_0613
session_04651,doc_0639
session_04651,doc_0645
session_04652,doc_0373
session_04653,doc_0759
session_04653,doc_0629
session_04654,doc_0936
session_04655,doc_0373
session_04655,doc_0365
session_04655,doc_0162
session_04656,doc_0365
session_04657,doc_0586
session_04658,doc_0208
session_04658,doc_0618
session_04659,doc_0284
session_04659,doc_0270
session_04660,doc_0754
session_04660,doc_0723
session_04660,doc_0641
session_04661,doc_0148
session_04661,doc_0168
session_04661,doc_0181
session_04661,doc_0351
session_04661,doc_0360
session_04662,doc_0380
session_04662,doc_0335
session_04662,doc_0331
session_04662,doc_0333
session_04662,doc_0337
session_04663,doc_0206
session_04663,doc_0229
session_04663,doc_0235
session_04664,doc_0273
session_04665,doc_0156
session_04665,doc_0116
session_04665,doc_0148
session_04665,doc_0031
session_04666,doc_0526
session_04666,doc_0617
session_04667,doc_0180
session_04667,doc_0183
session_04667,doc_0114
session_04668,doc_0705
session_04668,doc_0666
session_04668,doc_0689
session_04669,doc_0031
session_04669,doc_0068
session_04669,doc_0079
session_04670,doc_0331
session_04670,doc_0902
session_04671,doc_0401
session_04672,doc_0181
session_04672,doc_0182
session_04672,doc_0695
session_04673,doc_0140
session_04673,doc_0182
session_04673,doc_0769
session_04673,doc_0779
session_04674,doc_0070
session_04674,doc_0079
session_04674,doc_0596
session_04675,doc_0914
session_04676,doc_0654
session_04677,doc_0732
session_04677,doc_0774
session_04678,doc_0735
session_04678,doc_0716
session_04678,doc_0162
session_04679,doc_0565
session_04679,doc_0518
session_04679,doc_0019
session_04680,doc_0914
session_04680,doc_0929
session_04681,doc_0843
session_04681,doc_0873
session_04682,doc_0619
session_04682,doc_0617
session_04683,doc_0866
session_04683,doc_0869
session_04684,doc_0785
session_04684,doc_0754
session_04684,doc_0818
session_04685,doc_0732
session_04685,doc_0743
session_04686,doc_0659
session_04686,doc_0699
session_04686,doc_0670
session_04687,doc_0774
session_04687,doc_0902
session_04688,doc_0331
session_04688,doc_0406
session_04688,doc_0373
session_04688,doc_0451
session_04689,doc_0535
session_04690,doc_0914
session_04691,doc_0331
session_04691,doc_0364
session_04691,doc_0934
session_04692,doc_0152
session_04692,doc_0156
session_04692,doc_0368
session_04693,doc_0073
session_04693,doc_0028
session_04693,doc_0036
session_04693,doc_0068
session_04693,doc_0099
session_04694,doc_0884
session_04694,doc_0927
session_04694,doc_0921
session_04694,doc_0902
session_04695,doc_0373
session_04695,doc_0337
session_04696,doc_0041
session_04697,doc_0276
session_04697,doc_0322
session_04697,doc_0181
session_04698,doc_0817
session_04698,doc_0850
session_04698,doc_0656
session_04699,doc_0913
session_04699,doc_0914
session_04700,doc_0855
session_04700,doc_0852
session_04700,doc_0757
session_04701,doc_0048
session_04701,doc_0006
session_04701,doc_0091
session_04701,doc_0618
session_04702,doc_0865
session_04702,doc_0811
session_04702,doc_0837
session_04702,doc_0870
session_04703,doc_0850
session_04703,doc_0825
session_04704,doc_0884
session_04705,doc_0644
session_04706,doc_0044
session_04707,doc_0458
session_04708,doc_0327
session_04708,doc_0406
session_04708,doc_0373
session_04708,doc_0331
session_04709,doc_0031
session_04709,doc_0617
session_04710,doc_0235
session_04710,doc_0203
session_04710,doc_0618
session_04711,doc_0792
session_04712,doc_0502
session_04712,doc_0592
session_04712,doc_0556
session_04712,doc_0048
session_04712,doc_0045
session_04713,doc_0063
session_04713,doc_0013
session_04713,doc_0002
session_04713,doc_0008
session_04713,doc_0550
session_04714,doc_0518
session_04714,doc_0757
session_04715,doc_0436
session_04716,doc_0068
session_04716,doc_0102
session_04716,doc_0031
session_04716,doc_0081
session_04716,doc_0152
session_04717,doc_0469
session_04718,doc_0825
session_04719,doc_0689
session_04719,doc_0671
session_04719,doc_0673
session_04719,doc_0699
session_04719,doc_0691
session_04719,doc_0680
session_04720,doc_0236
session_04720,doc_0261
session_04720,doc_0235
session_04720,doc_0246
session_04720,doc_0695
session_04721,doc_0268
session_04721,doc_0322
session_04721,doc_0291
session_04721,doc_0305
session_04721,doc_0852
session_04721,doc_0858
session_04722,doc_0865
session_04722,doc_0843
session_04722,doc_0835
session_04723,doc_0331
session_04723,doc_0377
session_04723,doc_0845
session_04724,doc_0764
session_04725,doc_0629
session_04725,doc_0634
session_04725,doc_0641
session_04725,doc_0765
session_04725,doc_0752
session_04726,doc_0848
session_04726,doc_0857
session_04726,doc_0870
session_04727,doc_0900
session_04727,doc_0902
session_04727,doc_0884
session_04727,doc_0335
session_04727,doc_0401
session_04728,doc_0373
session_04728,doc_0389
session_04728,doc_0331
session_04729,doc_0291
session_04729,doc_0192
session_04730,doc_0790
session_04730,doc_0754
session_04731,doc_0775
session_04732,doc_0434
session_04733,doc_0331
session_04733,doc_0373
session_04733,doc_0689
session_04734,doc_0615
session_04734,doc_0621
session_04734,doc_0644
session_04735,doc_0565
session_04735,doc_0518
session_04735,doc_0769
session_04736,doc_0870
session_04737,doc_0246
session_04737,doc_0255
session_04738,doc_0914
session_04738,doc_0902
session_04739,doc_0383
session_04739,doc_0368
session_04740,doc_0717
session_04740,doc_0759
session_04740,doc_0754
session_04741,doc_0467
session_04741,doc_0476
session_04741,doc_0469
session_04741,doc_0235
session_04742,doc_0652
session_04743,doc_0031
session_04743,doc_0100
session_04744,doc_0518
session_04744,doc_0523
session_04744,doc_0769
session_04745,doc_0469
session_04745,doc_0243
session_04746,doc_0048
session_04746,doc_0063
session_04746,doc_0342
session_04747,doc_0406
session_04748,doc_0458
session_04748,doc_0433
session_04748,doc_0459
session_04748,doc_0412
session_04748,doc_0476
session_04748,doc_0392
session_04749,doc_0679
session_04749,doc_0712
session_04749,doc_0893
session_04750,doc_0803
session_04750,doc_0783
session_04750,doc_0757
session_04751,doc_0240
session_04751,doc_0471
session_04752,doc_0031
session_04752,doc_0080
session_04753,doc_0138
session_04753,doc_0148
session_04753,doc_0644
session_04754,doc_0203
session_04755,doc_0439
session_04755,doc_0469
session_04755,doc_0412
session_04756,doc_0871
session_04756,doc_0870
session_04756,doc_0754
session_04756,doc_0779
session_04757,doc_0120
session_04757,doc_0148
session_04758,doc_0492
session_04759,doc_0708
session_04760,doc_0234
session_04760,doc_0203
session_04760,doc_0235
session_04761,doc_0469
session_04761,doc_0413
session_04761,doc_0430
session_04761,doc_0341
session_04762,doc_0192
session_04762,doc_0152
session_04763,doc_0699
session_04763,doc_0661
session_04763,doc_0384
session_04764,doc_0843
session_04765,doc_0894
session_04765,doc_0912
session_04765,doc_0902
session_04765,doc_0905
session_04766,doc_0376
session_04767,doc_0734
session_04767,doc_0783
session_04767,doc_0752
session_04767,doc_0754
session_04768,doc_0829
session_04768,doc_0735
session_04769,doc_0487
session_04769,doc_0471
session_04769,doc_0179
session_04770,doc_0656
session_04770,doc_0703
session_04770,doc_0673
session_04770,doc_0654
session_04771,doc_0712
session_04771,doc_0691
session_04771,doc_0354
session_04772,doc_0507
session_04772,doc_0517
session_04773,doc_0257
session_04773,doc_0642
session_04774,doc_0031
session_04775,doc_0229
session_04776,doc_0541
session_04776,doc_0518
session_04777,doc_0673
session_04777,doc_0656
session_04777,doc_0672
session_04777,doc_0884
session_04778,doc_0456
session_04779,doc_0200
session_04779,doc_0235
session_04779,doc_0209
session_04780,doc_0063
session_04780,doc_0013
session_04780,doc_0054
session_04780,doc_0041
session_04781,doc_0335
session_04781,doc_0359
session_04781,doc_0342
session_04781,doc_0388
session_04782,doc_0862
session_04782,doc_0871
session_04782,doc_0857
session_04782,doc_0858
session_04783,doc_0914
session_04784,doc_0700
session_04784,doc_0699
session_04784,doc_0705
session_04784,doc_0369
session_04784,doc_0327
session_04785,doc_0041
session_04785,doc_0032
session_04786,doc_0870
session_04786,doc_0793
session_04787,doc_0471
session_04787,doc_0469
session_04788,doc_0289
session_04789,doc_0136
session_04790,doc_0627
session_04790,doc_0642
session_04790,doc_0634
session_04790,doc_0068
session_04790,doc_0036
session_04791,doc_0322
session_04791,doc_0297
session_04791,doc_0266
session_04791,doc_0283
session_04792,doc_0046
session_04792,doc_0063
session_04792,doc_0090
session_04792,doc_0540
session_04793,doc_0437
session_04794,doc_0736
session_04794,doc_0605
session_04795,doc_0469
session_04795,doc_0457
session_04796,doc_0182
session_04796,doc_0121
session_04797,doc_0631
session_04797,doc_0613
session_04797,doc_0091
session_04798,doc_0517
session_04798,doc_0565
session_04798,doc_0518
session_04798,doc_0526
session_04799,doc_0631
session_04800,doc_0063
session_04801,doc_0080
session_04801,doc_0059
session_04801,doc_0069
session_04801,doc_0085
session_04801,doc_0031
session_04801,doc_0077
session_04802,doc_0152
session_04802,doc_0164
session_04803,doc_0054
session_04804,doc_0373
session_04804,doc_0334
session_04804,doc_0331
session_04805,doc_0502
session_04805,doc_0518
session_04806,doc_0305
session_04807,doc_0783
session_04807,doc_0732
session_04808,doc_0376
session_04808,doc_0381
session_04808,doc_0167
session_04809,doc_0627
session_04810,doc_0689
session_04810,doc_0675
session_04810,doc_0699
session_04810,doc_0712
session_04810,doc_0690
session_04810,doc_0914
session_04811,doc_0066
session_04811,doc_0068
session_04811,doc_0501
session_04812,doc_0632
session_04813,doc_0226
session_04813,doc_0196
session_04813,doc_0469
session_04814,doc_0182
session_04814,doc_0187
session_04814,doc_0889
session_04815,doc_0793
session_04815,doc_0634
session_04816,doc_0031
session_04816,doc_0068
session_04817,doc_0373
session_04817,doc_0406
session_04817,doc_0091
session_04818,doc_0394
session_04818,doc_0401
session_04818,doc_0412
session_04819,doc_0295
session_04819,doc_0278
session_04820,doc_0458
session_04820,doc_0469
session_04820,doc_0203
session_04821,doc_0852
session_04821,doc_0870
session_04821,doc_0818
